#x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040
1347.879832,280.451871,142.438361,94.981773,86.179488,71.305608,62.317326,60.419321,58.377999,52.036299,39.466902,34.185260,33.511431,28.434806,24.569521,22.560360,20.168484,13.273540,10.510735,10.114988,9.186907,8.419107,8.253907,7.363459,4.758733,2.971017,2.178772,-1.174868,-0.996777,-0.842856,-0.634951,-0.616258,-0.495590,-0.459988,-0.279621,-0.178736,-0.129676,-0.082943,-0.077143,0.054295
1395.873981,381.879896,290.200543,229.688752,124.809830,71.326328,61.737345,48.614601,42.470627,40.469828,23.986524,23.019620,21.999078,19.052857,10.607129,10.039316,8.973341,6.779042,2.161192,-1.080984,-0.974011,-0.913624,-0.838250,-0.658849,-0.621538,-0.460177,-0.363648,0.331067,-0.312294,-0.205580,-0.172454,-0.151556,0.142157,-0.110100,-0.085754,-0.065040,-0.059675,0.050962,-0.031801,-0.013765
2715.380340,1197.851838,346.804039,289.990737,98.391321,81.201578,61.687321,50.969169,37.194100,24.947117,22.636924,22.000457,11.777468,10.603797,10.394205,9.645640,8.343799,-0.977843,-0.921167,-0.893250,-0.841711,-0.785536,-0.646033,-0.540202,-0.479343,-0.353570,-0.329817,-0.267053,0.222335,-0.173681,-0.168014,-0.137841,-0.132431,-0.098147,-0.094399,0.080396,-0.072054,-0.042755,-0.014864,0.009728
2683.954879,1151.176711,176.719916,101.808282,68.294948,46.797758,45.500414,28.398271,24.103559,23.263984,21.555171,19.833542,19.501173,15.577895,11.761828,7.811050,7.063098,6.700087,1.978848,-1.009533,-0.928817,-0.881710,-0.842675,-0.834575,-0.792916,-0.611872,-0.493947,-0.454212,-0.355598,-0.188723,-0.176488,-0.155095,-0.136361,-0.128165,-0.087513,0.068509,-0.059997,0.057152,-0.043873,0.002213
1466.854348,464.623150,300.365464,290.590670,171.411883,117.041855,98.769023,82.906784,75.030801,68.501697,42.732463,41.256016,36.317905,34.625512,33.611226,33.511359,33.005719,32.049519,27.650628,27.132268,26.304145,24.304878,22.872193,22.649083,11.248331,10.474788,9.114128,8.759592,8.694713,8.670113,8.615466,8.512134,8.136312,7.051333,5.527219,2.682130,1.864664,1.857001,1.305778,0.377331
1387.649604,369.457932,286.830236,180.370441,95.631389,86.349622,68.269422,59.632976,51.749179,36.148460,34.242575,31.376799,29.375011,26.420714,24.858292,24.187996,12.929571,9.313242,8.900961,8.111465,7.683370,5.345239,2.503695,-1.127143,1.079607,-1.016559,-0.833192,-0.800670,-0.594411,-0.583864,-0.511441,-0.466147,-0.333992,-0.207478,-0.137818,-0.131673,-0.123254,-0.046477,-0.041808,-0.013684
1340.156914,350.578482,228.341256,123.252683,114.589439,94.475336,74.949363,61.221712,50.544403,49.578899,47.226677,42.490793,36.099502,28.533656,20.501996,18.922155,18.210528,13.339860,13.035946,10.183355,9.133893,7.658257,6.184422,3.380563,3.027401,1.441842,-0.964201,-0.896792,-0.886611,-0.870509,-0.605370,-0.581617,-0.323505,-0.095811,-0.071875,-0.069180,-0.067330,-0.062091,-0.060566,-0.050339
1338.053488,452.285588,128.704179,82.562135,78.573194,72.424911,60.826130,60.502612,32.261241,27.818280,26.172478,22.956946,11.711697,8.749597,6.674149,6.326065,6.195067,-0.946887,-0.839192,-0.827991,-0.817615,-0.332694,-0.320852,-0.129391,-0.117527,-0.106329,-0.048965,-0.001533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1346.296789,455.707441,192.867308,99.385905,85.934152,78.399874,65.078789,53.964108,35.624647,35.170165,30.139981,27.615458,27.115305,23.196210,11.011450,9.532926,9.341624,8.734525,8.551596,6.922789,6.274970,6.204374,5.266677,2.826013,1.698937,-1.265744,-1.163239,-0.830002,-0.823833,-0.620282,-0.618118,-0.515525,-0.483950,-0.337439,-0.324958,-0.267064,-0.247573,-0.148622,-0.124640,-0.059481
1312.018109,304.256233,146.548470,107.812770,91.896777,81.449687,57.240840,55.060756,51.709771,48.487058,39.241460,35.269330,33.542552,33.000225,29.140985,28.888282,28.083148,24.317022,23.701104,17.573816,12.808043,11.977069,11.162390,10.198618,9.798371,8.875547,8.207608,7.025948,6.110772,5.891842,4.502636,3.413590,2.958629,2.712696,1.487305,-1.069082,-0.481802,0.429530,-0.215369,0.107450
1434.474941,434.469328,264.877874,263.188104,119.234253,93.429363,87.986069,77.100694,66.609070,39.664650,34.221026,32.355705,30.979751,27.285110,26.756832,22.519935,13.160757,9.292178,9.030861,8.763761,6.260716,6.248883,4.475221,2.700280,-1.059730,-0.827860,-0.826280,-0.819776,-0.773994,-0.555381,-0.451407,-0.412068,-0.345019,-0.330893,-0.325524,-0.176849,-0.146902,-0.120184,-0.093126,-0.028171
1356.817530,341.982693,164.362120,114.520970,89.452351,86.376347,70.061043,50.328768,45.374190,44.318806,35.070336,34.675822,30.931514,28.909900,26.015470,25.289356,24.672622,20.412239,20.147473,12.573850,12.471768,9.413114,9.013796,8.779445,8.426171,7.011419,6.298311,2.820654,2.784209,2.191889,1.204798,-1.004352,-0.826193,-0.805064,-0.455449,-0.189991,-0.120493,-0.112911,-0.064791,-0.052565
2429.427912,1266.158777,490.215480,222.920386,117.937038,92.969746,75.029443,58.971963,50.375527,41.524543,39.976074,37.126121,33.558687,31.514089,28.889817,21.826787,18.271087,11.290247,10.225942,9.852286,8.573951,8.358998,6.959839,6.235691,4.505143,2.611342,1.703127,-1.207261,-1.101252,-0.686371,-0.592142,-0.572942,-0.408942,-0.383399,-0.362120,-0.351150,0.256075,-0.155702,-0.144592,-0.052054
1442.965618,452.928069,315.984348,202.126332,132.217237,101.970714,99.458784,71.342721,70.391433,49.776079,42.671990,41.718600,40.857255,39.727742,33.477315,31.960097,31.315225,30.556484,23.225315,22.927016,11.929619,11.701561,11.135647,10.026961,9.619397,8.822727,8.479120,7.394396,7.175869,4.405314,4.062685,2.016237,1.477790,1.127440,-1.006430,-0.885731,0.585397,-0.533579,-0.286993,-0.273374
1354.818280,367.738503,159.850762,118.027150,98.357478,93.063861,79.560195,73.670339,64.867066,54.120985,49.646969,48.564773,47.266457,44.780444,41.409467,36.614000,34.979060,33.638838,30.555409,26.290733,24.340700,22.158272,21.216617,20.913224,18.664017,17.376561,17.032142,15.866371,10.550704,9.742684,8.662277,8.204930,6.018428,5.335885,3.683681,3.580015,3.134741,1.725654,1.008245,0.605282
1423.198984,449.412486,361.662108,157.667694,100.527023,68.480290,51.908633,47.354757,42.301643,38.208412,31.198412,29.825315,24.627447,21.778739,19.409591,16.383000,14.373219,13.963096,10.200843,7.997582,6.371798,3.479358,2.610543,-0.947254,-0.930159,-0.837328,-0.580610,-0.531365,-0.440262,-0.395128,-0.340135,-0.335717,-0.146921,-0.140544,-0.103951,-0.081819,-0.069339,-0.066307,0.014623,-0.010690
3037.040583,1870.541559,1280.534894,410.194531,375.787556,184.569718,142.107404,87.681010,80.175241,47.731671,41.793006,41.140819,35.302538,30.508217,28.250415,26.875955,23.895331,21.683531,17.777636,9.242483,9.156317,8.701389,7.196191,5.668628,5.615522,4.669147,4.309929,1.602299,1.396643,-1.044535,-0.830478,-0.814510,-0.716668,-0.652076,-0.448078,-0.435871,-0.315675,-0.305201,-0.080958,-0.073078
1389.014598,367.966222,267.533551,158.061049,92.390248,80.764796,51.468045,49.791720,32.078304,31.357883,29.767528,28.761692,26.275825,25.811102,21.192961,16.594733,15.806384,12.819270,10.711182,8.890425,4.222951,3.382357,3.118995,-0.881804,-0.832598,-0.800771,-0.695492,-0.668027,-0.599687,-0.473818,-0.463940,-0.407799,-0.381582,-0.370748,-0.245225,-0.121536,-0.087292,-0.075850,-0.051319,-0.024622
1325.637245,340.215593,128.338626,86.072548,74.917445,68.031418,46.208035,38.129519,36.207407,21.069330,20.294828,13.714967,12.605313,12.346846,9.070606,8.784758,8.612637,8.200290,-0.950347,-0.947652,-0.730953,-0.725372,-0.725208,-0.562740,-0.551921,-0.485752,-0.437555,-0.392477,-0.311807,-0.287284,-0.168411,-0.167843,-0.137970,-0.131341,-0.098743,0.074348,-0.067814,-0.064107,0.059084,-0.008388
1327.190281,249.999597,123.183111,96.555327,89.711391,72.493096,68.647048,54.068509,53.738721,37.734289,34.985375,33.179560,30.525273,25.288629,17.811769,12.117122,9.863361,9.387549,9.102922,8.804623,7.840508,7.196291,6.883282,5.601151,2.734172,2.622461,1.680143,-1.215949,-1.086786,-0.768020,-0.616844,-0.612989,-0.553100,-0.469471,-0.356057,-0.349193,-0.254890,-0.146183,-0.103425,-0.063582
1367.626700,453.963491,372.554096,193.838388,135.786621,88.289483,77.517428,67.136362,63.054691,59.487737,55.512092,51.792733,47.749255,40.682428,39.751714,36.820644,27.941880,26.577729,21.925353,21.376993,18.179840,14.307982,13.652825,12.014697,11.716594,11.105394,9.955513,6.992175,6.549098,6.192809,4.743494,4.641865,1.657860,-0.774597,-0.732492,-0.467717,-0.392669,-0.341483,-0.283686,-0.244696
1320.556712,257.201024,120.143510,86.403421,79.433950,77.095411,73.754539,64.001398,39.986745,36.887324,29.676441,27.904381,12.782351,10.107786,8.513821,7.975350,7.887019,6.852407,5.977028,3.993543,3.235784,-0.785329,-0.591608,-0.529728,-0.330317,-0.326346,-0.130410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1357.831858,373.705874,156.645297,96.141086,93.344513,89.270820,70.133442,54.922631,36.004558,35.678198,34.280421,33.460309,31.253720,30.705065,26.913450,26.743563,20.822078,9.502479,9.195580,8.860319,8.829518,8.602020,8.515057,8.199784,6.730105,6.253163,6.129021,2.903351,1.890546,1.853960,-1.144915,-0.833925,-0.821592,-0.616075,-0.469329,-0.334501,-0.331888,-0.255778,-0.151097,-0.086863
201.479997,93.398522,64.044108,51.655473,39.291330,31.705473,27.400667,24.619196,23.736018,21.092118,18.681712,14.180536,10.715626,9.815506,6.143981,5.056640,3.759203,-1.012559,-0.951595,-0.855056,-0.848383,-0.840317,-0.835179,-0.593621,-0.578927,-0.449487,-0.428375,-0.294793,-0.190415,-0.174815,-0.150206,-0.146458,-0.139621,-0.092664,-0.070229,-0.062917,0.046304,0.033431,-0.031894,-0.020540
1315.409373,188.096066,97.595141,75.519167,71.386643,49.250528,46.570958,43.566862,27.026027,26.944222,22.534161,20.242656,13.376541,13.217289,11.633855,9.009378,7.181330,6.576728,3.219733,3.149027,-1.022174,-1.016432,-0.870845,-0.870352,-0.824300,-0.804982,-0.506213,-0.331668,-0.195828,-0.137646,-0.134972,-0.129075,-0.125515,-0.105469,-0.041586,-0.038368,-0.027251,0.018595,0.014853,0.010710
1335.683362,341.304839,260.443280,128.207337,73.580019,51.029726,47.730614,37.557189,30.754269,30.077853,29.517892,27.547800,23.209986,22.464026,14.472891,9.822862,8.606186,7.315376,2.447303,-1.139554,-0.974478,-0.841994,-0.838945,-0.812327,-0.799762,-0.689814,-0.562338,-0.356860,-0.171412,-0.164021,-0.150837,-0.146629,-0.140088,-0.115063,-0.092405,-0.060331,0.057020,-0.050584,0.009150,0.003831
1306.350906,240.017408,117.755834,89.232013,70.260142,51.363405,46.440397,40.358239,37.978577,30.906115,28.013182,22.904976,20.036326,18.891714,16.130846,9.985745,8.502021,7.930970,7.181113,6.957776,5.066856,4.216060,2.463502,1.260534,-1.153400,-1.147374,-0.912501,-0.874599,-0.720706,-0.666598,-0.563315,-0.468347,-0.359505,-0.332548,-0.143447,-0.093139,-0.080833,-0.070816,-0.068650,-0.064061
1472.631557,481.746987,348.868729,335.889384,286.752102,110.154863,95.382932,75.453590,36.097000,34.648636,33.677518,32.607349,31.073933,29.707336,24.905910,12.102389,9.345140,9.251237,8.996323,8.833760,8.811429,2.675316,2.663479,-1.068029,-1.066905,-0.917977,-0.807138,-0.560424,-0.560027,-0.530277,-0.498927,-0.344133,-0.338322,-0.251480,-0.168570,-0.142310,-0.112092,-0.104300,-0.070707,0.050362
1361.510163,295.314263,142.724222,108.121391,83.908269,80.955888,74.855905,70.982691,56.282552,50.695416,47.027446,41.069303,39.485150,27.064091,26.984995,25.831148,23.166016,22.930895,22.460623,22.266382,22.039695,21.927788,21.652656,21.391760,20.538808,19.117056,18.811225,15.994786,11.404337,9.787492,9.503937,9.394163,9.235279,6.977400,5.158387,5.110640,4.329089,4.307506,0.524035,0.504207
2688.481819,1178.524745,202.140176,100.200417,81.743318,59.980787,41.550951,41.099981,36.396137,35.990788,33.254943,25.082677,18.866865,16.778569,12.789950,9.999881,9.845780,8.481171,7.601146,6.836414,2.487584,2.438774,-1.158302,-1.139781,-0.903025,-0.733297,-0.674441,-0.618386,-0.563640,-0.559510,-0.484448,-0.368778,-0.350945,-0.166362,-0.145816,-0.125626,-0.120564,-0.087676,-0.053522,0.004587
1340.810585,294.742109,159.606361,85.561352,76.055935,57.985176,53.352475,35.108334,28.855569,26.872802,25.409902,23.824389,23.506174,18.843785,9.251683,8.414513,7.339107,5.489308,2.976532,-1.025086,-0.845537,-0.841801,-0.824517,-0.821316,-0.797232,-0.785279,-0.488000,-0.253591,-0.159052,-0.142840,-0.128810,-0.127995,-0.114588,-0.107297,-0.060454,-0.058775,-0.046943,0.033205,-0.029184,-0.004938
1330.987606,331.344140,252.381057,145.174023,104.639813,71.672802,53.852572,37.401290,35.915712,33.718278,28.303348,25.398093,23.222542,12.383280,11.936084,11.453458,9.805639,7.260544,6.040902,3.422120,1.282327,-1.135868,-1.016916,-0.939101,-0.872623,-0.760548,-0.613229,-0.471017,-0.425240,-0.402334,-0.256426,-0.202381,-0.141603,-0.111259,-0.098063,-0.069333,-0.068580,-0.056676,-0.040881,0.037427
1329.548923,242.940914,133.765944,91.126403,74.468475,71.357368,70.436178,58.494680,51.707263,47.100612,46.564108,30.900263,30.456676,23.303404,22.648917,17.418873,16.459697,11.331340,7.811482,7.769105,7.172878,4.739050,1.759330,1.620590,-1.100371,-0.965540,-0.881359,-0.724215,-0.719882,-0.632270,-0.548212,-0.516537,-0.480083,-0.275830,-0.272239,-0.164309,-0.157397,-0.080593,-0.075446,-0.057666
1315.160302,204.413956,89.601116,84.316010,52.996946,47.313119,41.810310,34.086764,33.475116,29.783723,26.061020,21.687205,21.132218,13.788337,11.782922,9.804960,8.315449,7.906689,7.010847,3.143208,3.072048,1.427850,-1.148160,-1.039630,-0.981740,-0.858694,-0.846604,-0.602568,-0.477110,-0.463529,-0.381085,-0.275288,-0.184800,-0.142566,-0.128259,-0.113843,-0.069226,-0.068233,-0.037834,-0.004146
1339.299704,274.842098,136.407123,97.526904,79.191030,72.633911,64.880365,56.639977,52.606992,46.754476,38.618860,36.245337,32.133480,29.132238,29.056067,28.332504,27.321317,15.853035,13.276241,10.966817,9.846407,9.773783,7.672071,6.676328,6.629907,6.239220,5.512845,4.021681,2.412655,1.332823,-1.157324,-1.141968,1.119124,0.887677,-0.587868,-0.585590,-0.379233,-0.362489,-0.155939,-0.120517
1431.954079,442.061652,325.931070,262.025669,128.368625,92.785071,65.448618,42.943443,33.519581,31.045580,27.219245,22.094974,21.947150,20.586234,16.806679,9.042549,7.788708,7.146604,6.167594,4.552222,2.456211,-1.038329,-0.917058,-0.834284,-0.793465,-0.722391,-0.647772,-0.601406,-0.577235,-0.449676,-0.448182,-0.333734,-0.193960,-0.161563,-0.144325,-0.127189,-0.070468,-0.066292,0.031380,0.021767
1454.024835,454.024924,326.454180,292.821908,221.330939,104.152415,83.045549,79.962928,55.602366,37.003303,32.663675,31.444401,29.765320,26.907093,26.296043,24.933644,24.385786,19.855072,9.241641,9.142983,8.915230,8.381601,8.183476,2.654831,-1.064295,-0.826487,-0.823380,-0.808953,-0.801588,-0.558097,-0.355223,-0.153951,-0.123589,-0.121342,-0.111716,-0.099645,-0.064807,-0.051779,-0.037395,-0.020554
1384.471345,324.686564,161.458670,118.406628,115.674624,90.140147,73.268064,67.445220,65.074527,62.092443,60.270788,53.073337,52.488123,39.991330,36.761915,34.984632,30.381060,26.772787,25.026847,22.670054,21.892875,20.042756,18.663673,15.584182,14.814484,11.280369,9.817994,9.102970,5.972906,5.058373,3.460664,3.142264,2.622295,1.657622,1.540585,-0.649726,-0.533427,-0.404249,-0.401476,-0.385819
1347.581607,353.707192,166.468817,103.999970,96.339910,88.540365,77.694959,43.834230,35.990822,35.010845,33.701922,31.383095,28.299142,18.642607,13.943718,13.583325,9.582690,9.395843,9.174486,9.019090,5.816173,5.251845,2.916812,2.893281,-1.144473,-1.142161,-1.002163,-0.773989,-0.616983,-0.613287,-0.586489,-0.471668,-0.459676,-0.305222,-0.261841,-0.250482,-0.133958,-0.090681,-0.069735,-0.061742
1289.003268,265.163180,115.494293,96.229115,83.380174,48.945582,44.657018,37.666039,35.145297,34.931705,33.944381,29.773671,22.692485,18.970041,11.214616,10.229323,9.488372,9.433858,9.231806,7.263179,4.706779,4.056052,2.430562,1.750639,-1.264644,-1.186297,-1.000405,0.979334,-0.840349,-0.620938,-0.617849,-0.507663,-0.506440,-0.340314,-0.281386,-0.270280,-0.255391,-0.117504,-0.066844,-0.061544
1510.671638,498.949763,365.819737,305.250364,300.496113,135.613925,77.884132,70.444374,54.398378,53.415789,48.615260,46.176083,41.036406,31.301078,24.070237,23.857708,22.444844,21.864295,21.664450,21.126289,10.990635,10.763119,10.417329,9.746645,9.446094,9.329504,8.192597,5.039637,1.650111,-1.072273,-0.971490,-0.835113,-0.486683,-0.391471,-0.298466,-0.211643,-0.138293,-0.114316,-0.040462,0.003978
1367.367786,383.124772,177.880290,112.174135,98.626425,92.969747,80.255278,69.606579,64.421494,54.865123,37.987018,36.104834,34.266808,33.471368,32.465754,30.968419,30.304644,27.631328,19.858158,13.011640,9.606898,8.952937,8.938318,8.737607,8.623085,8.524433,8.388223,8.309390,6.867806,4.753351,3.538188,1.904006,1.875743,1.825712,-0.882485,-0.630073,-0.526361,-0.349886,-0.233956,-0.058504
1372.729669,367.737019,258.574058,132.257660,77.607597,48.875581,46.678765,42.595146,28.302944,27.002475,26.691745,22.256518,14.705621,13.346643,13.174236,12.917051,5.164231,3.123968,3.107688,-1.021876,-1.018406,-0.870108,-0.868135,-0.806743,-0.777737,-0.744360,-0.411091,-0.286922,-0.194560,-0.154149,-0.143262,-0.136864,-0.126008,-0.110398,-0.057355,-0.029267,0.028429,0.023436,0.016581,0.005061
1443.562720,448.665651,302.161037,189.421060,110.841032,97.783365,88.336464,72.081190,67.093163,64.554370,59.382368,56.776227,55.477664,53.689987,38.636746,37.681605,34.977229,32.967859,32.663078,30.847935,24.534762,16.917306,16.254339,15.824076,15.759595,15.532986,15.448289,15.116916,12.985174,8.924704,8.851437,8.675161,8.604042,8.213672,7.053055,6.458120,3.215109,1.626780,1.424677,0.274268
1370.035267,366.749071,260.295027,128.354548,69.071557,52.791235,47.957062,47.268940,40.721927,26.959763,26.896452,22.384984,20.510711,13.404060,13.306435,13.096008,7.181810,3.125564,3.106909,-1.017142,-1.015502,-0.870135,-0.868402,-0.809565,-0.774228,-0.643373,-0.429880,-0.230315,-0.182112,-0.124671,-0.120504,-0.118068,-0.110350,-0.106032,-0.065865,-0.055504,-0.013363,0.006992,-0.003600,-0.000229
1360.270992,373.851397,188.919739,117.651178,95.515829,94.161059,81.949009,71.324790,55.512139,41.305890,35.624067,35.585031,34.913596,34.317539,32.932189,31.613360,30.391334,28.167136,26.223910,23.626771,21.536082,21.060933,20.075533,17.300901,11.443593,8.921259,8.855793,8.811973,8.712567,8.515254,8.487747,7.327368,6.828755,5.612714,5.368988,5.257672,3.892292,1.877892,1.863417,1.590603
7867.767448,6332.077282,2646.514787,1980.160804,1843.913885,1001.598632,117.964218,45.028481,40.171351,34.655539,30.792199,29.134832,27.119820,25.925061,24.963042,9.310956,9.012444,2.718724,-1.054691,-0.814393,-0.805802,-0.800273,-0.790315,-0.772533,-0.745934,-0.551429,-0.353212,-0.159716,-0.141839,-0.137891,-0.120560,-0.107352,-0.098941,-0.080649,-0.068292,-0.047835,0.035886,-0.021846,-0.018663,0.005520
187.366967,82.652656,49.734213,45.581148,36.379477,31.549489,26.543983,25.729725,23.313113,22.445616,11.278243,10.425340,9.402093,9.330442,2.954682,-1.139602,-0.988003,-0.947129,-0.841575,-0.834071,-0.622522,-0.589359,-0.557518,-0.541800,-0.464250,-0.338456,-0.298914,-0.264721,-0.188582,-0.153509,-0.148155,-0.124397,-0.120882,-0.093871,0.068203,-0.068188,-0.061517,-0.040592,0.040474,0.003330
1429.841958,478.204065,306.355481,243.026658,190.116210,152.298777,106.382922,93.540463,78.402761,73.936659,53.487701,39.363600,37.296493,35.715266,35.042743,33.709569,30.939984,30.665045,28.921153,27.858859,25.198635,24.496658,24.150442,23.107789,22.577460,21.560962,20.602906,9.204920,8.912864,8.788413,8.716317,8.616390,8.469491,8.212114,6.737421,4.753901,3.897483,1.887512,1.847338,1.324020
1277.163293,190.149913,125.895237,115.908990,72.731329,52.566259,46.637279,42.823054,39.039332,35.450865,29.701381,24.830195,23.323808,21.564041,17.587884,14.378463,14.236676,10.761537,8.982095,5.588267,4.775433,-0.893184,-0.889614,-0.730245,-0.654347,-0.649032,-0.621104,-0.607507,-0.488569,-0.387202,-0.292170,-0.251398,-0.240988,-0.134429,-0.117939,-0.062179,-0.060026,-0.059070,-0.058331,-0.012327
