#Electronic_E,Dispersion_E,Dipole_M,Metal_q,HL_Gap,HOMO_Energy,LUMO_Energy,Polarizability,MND
-3762.916434,-0.111908,1.521400,-1.637310,0.136910,-0.222550,-0.085640,326.400616,5.000000
-3866.852992,-0.157175,4.958800,-0.757180,0.125030,-0.205980,-0.080950,422.818317,8.000000
-2599.876593,-0.100895,6.959200,-0.775020,0.116120,-0.190020,-0.073900,298.631669,8.000000
-6441.916568,-0.295004,0.568700,0.149760,0.076670,-0.137030,-0.060360,808.709535,6.000000
-3573.696668,-0.232659,5.727800,0.697400,0.071610,-0.128870,-0.057260,596.095777,4.000000
-2614.791875,-0.111773,9.250100,0.412890,0.100940,-0.276360,-0.175420,306.025936,6.000000
-3175.236054,-0.171805,13.972100,0.504500,0.112260,-0.279740,-0.167480,440.358293,6.000000
-2454.933806,-0.061211,7.664200,-0.606990,0.115470,-0.199730,-0.084260,196.042068,6.000000
-4101.769849,-0.213049,3.204000,-1.455550,0.121600,-0.161200,-0.039600,514.308854,6.000000
-2003.998430,-0.088003,0.125100,0.716520,0.062660,-0.133860,-0.071200,218.321435,2.000000
-3160.743520,-0.102935,15.457100,0.232860,0.072510,-0.151080,-0.078570,314.547405,6.000000
-3099.149489,-0.093285,10.269900,0.087290,0.081080,-0.139630,-0.058550,272.940062,6.000000
-2425.703238,-0.121216,1.643500,0.017340,0.108450,-0.181120,-0.072670,320.465790,9.000000
-5112.954751,-0.079381,6.572800,-0.708230,0.089010,-0.334370,-0.245360,251.888005,6.000000
-2378.588141,-0.093754,4.496300,0.725860,0.114800,-0.124790,-0.009990,254.683020,4.000000
-4476.822516,-0.239265,1.456000,0.078040,0.114270,-0.200840,-0.086570,676.932849,6.000000
-2924.906299,-0.132245,7.666100,0.446900,0.059190,-0.173670,-0.114480,364.576032,6.000000
-3526.743815,-0.151181,0.257900,0.087210,0.108990,-0.206020,-0.097030,453.688433,6.000000
-3663.504012,-0.093176,6.281600,-0.593950,0.108710,-0.161160,-0.052450,278.429924,6.000000
-3690.138875,-0.210899,0.962600,-1.777210,0.189090,-0.343410,-0.154320,505.008072,6.000000
-3652.141177,-0.118082,0.002900,0.626170,0.129160,-0.128220,0.000940,352.176964,6.000000
-4127.318105,-0.178196,2.670100,-0.246410,0.086230,-0.126040,-0.039810,444.158261,6.000000
-3412.209997,-0.116186,9.741100,0.473310,0.088020,-0.129730,-0.041710,276.299347,5.000000
-2896.185141,-0.068056,4.698900,-0.746100,0.121150,-0.185480,-0.064330,190.066903,4.000000
-5128.817942,-0.259270,0.008300,0.280600,0.089490,-0.161890,-0.072400,708.093248,6.000000
-2174.464893,-0.031358,6.510800,-0.454050,0.103140,-0.213860,-0.110720,129.980592,8.000000
-2551.194826,-0.083456,2.892200,-0.834650,0.149720,-0.216200,-0.066480,264.279981,8.000000
-2855.691997,-0.114050,0.030400,0.573500,0.115430,-0.121400,-0.005970,321.275019,6.000000
-3323.342373,-0.102265,5.834600,0.328090,0.061200,-0.005390,0.055810,302.149700,4.000000
-3259.931524,-0.133569,9.463100,0.270040,0.081440,-0.144760,-0.063320,311.948135,6.000000
-5278.567982,-0.214997,1.511900,0.241630,0.079070,-0.152720,-0.073650,490.173470,4.000000
-3613.968905,-0.170032,4.986100,-0.888990,0.104030,-0.148830,-0.044800,407.031412,4.000000
-4085.861670,-0.174865,9.962800,-1.670770,0.127760,-0.188010,-0.060250,428.732400,5.000000
-2537.224771,-0.137685,3.725100,0.601400,0.087790,-0.143090,-0.055300,359.277342,4.000000
-2680.822731,-0.113242,4.616600,-0.753460,0.066130,-0.134430,-0.068300,286.172095,5.000000
-5539.273989,-0.128932,5.257500,-0.597430,0.102160,-0.172410,-0.070250,373.420240,8.000000
-2049.979474,-0.060959,4.595400,-0.020760,0.101390,-0.169150,-0.067760,209.381760,8.000000
-3341.428527,-0.180556,1.632400,-0.820250,0.110010,-0.148550,-0.038540,460.117111,8.000000
-4306.741972,-0.280111,1.212400,-0.597340,0.047860,-0.130610,-0.082750,594.649914,5.000000
-3061.930106,-0.059850,2.245900,-0.895910,0.157230,-0.239680,-0.082450,201.397932,7.000000
-2638.707615,-0.074688,1.460300,-0.828910,0.129390,-0.189990,-0.060600,237.063564,7.000000
-7499.709048,-0.125151,0.538000,0.479850,0.085430,-0.139390,-0.053960,318.333038,7.000000
-3685.379968,-0.259000,4.502200,-0.364900,0.109210,-0.166470,-0.057260,624.635086,7.000000
-2607.011041,-0.097746,1.896900,-0.581840,0.122670,-0.164230,-0.041560,285.929895,8.000000
-4459.003802,-0.235948,2.440100,-0.946870,0.097290,-0.157260,-0.059970,586.718616,6.000000
-3016.902567,-0.189212,3.593100,0.351910,0.080570,-0.164620,-0.084050,465.768579,6.000000
-2939.360866,-0.127923,8.967300,-1.628940,0.158540,-0.177350,-0.018810,306.274885,5.000000
-2751.960773,-0.083189,4.493700,-1.320990,0.135210,-0.200640,-0.065430,252.409487,6.000000
-2150.893770,-0.076558,4.518000,-0.531300,0.148120,-0.196280,-0.048160,228.688764,8.000000
-3037.537510,-0.062331,3.654000,0.251670,0.064860,-0.183350,-0.118490,229.764755,5.000000
-2237.456325,-0.062473,2.156800,-0.987400,0.159730,-0.230270,-0.070540,212.512739,7.000000
-4797.211332,-0.272257,4.443100,-0.768230,0.121250,-0.268830,-0.147580,635.352384,6.000000
-3910.336276,-0.207675,8.057500,-0.707510,0.093960,-0.156430,-0.062470,506.104017,8.000000
-4331.556235,-0.114971,0.000000,0.957670,0.085810,-0.186200,-0.100390,401.320007,6.000000
-2838.829920,-0.077117,10.574900,-0.651730,0.102630,-0.183100,-0.080470,236.605751,6.000000
-3431.440314,-0.131099,0.493200,-0.080740,0.091070,-0.162760,-0.071690,370.019729,6.000000
-3509.351892,-0.110349,3.763600,-0.081610,0.061620,-0.163650,-0.102030,294.381366,5.000000
-4747.432052,-0.116290,0.593800,-0.776520,0.090250,-0.180110,-0.089860,313.906053,7.000000
-3081.305096,-0.134705,5.634900,-0.863760,0.118240,-0.178560,-0.060320,400.922368,7.000000
-4312.802240,-0.146990,5.718900,0.301570,0.066720,-0.135820,-0.069100,423.719382,4.000000
-2688.746007,-0.127774,0.928900,-0.517540,0.138220,-0.175000,-0.036780,340.550579,9.000000
-3210.410664,-0.118095,6.955700,-0.920650,0.091340,-0.181800,-0.090460,345.518640,5.000000
-4031.242937,-0.215069,5.527800,0.330260,0.076430,-0.127510,-0.051080,526.339110,4.000000
-4940.514648,-0.238804,8.185000,-1.251780,0.106850,-0.169810,-0.062960,582.355676,6.000000
-3423.790485,-0.123986,0.895500,0.345890,0.061290,-0.150110,-0.088820,357.981378,6.000000
-3595.513779,-0.201789,6.888900,-0.517790,0.104290,-0.173250,-0.068960,521.865602,7.000000
-1842.261565,-0.049045,2.750000,-0.365420,0.101940,-0.176250,-0.074310,158.285358,9.000000
-4314.645070,-0.158628,4.294200,-0.546630,0.037370,-0.176560,-0.139190,477.970806,5.000000
-2547.977302,-0.114283,3.981300,-0.441920,0.140060,-0.313180,-0.173120,326.580864,8.000000
-3766.791981,-0.222785,4.445500,0.456290,0.074420,-0.021500,0.052920,521.909994,4.000000
-3752.714735,-0.191848,4.897500,0.640430,0.038670,-0.121130,-0.082460,525.139190,5.000000
-4819.793901,-0.340915,3.398100,0.578930,0.027630,-0.176220,-0.148590,850.351139,4.000000
-2760.517777,-0.116469,2.605600,-0.483350,0.124010,-0.171190,-0.047180,329.505410,8.000000
-3918.130541,-0.228085,2.898700,0.490310,0.059130,-0.149510,-0.090380,567.152418,2.000000
-2939.817917,-0.141014,10.054400,0.089970,0.073220,-0.143290,-0.070070,359.287154,4.000000
-3452.672232,-0.139837,4.174300,0.626210,0.068940,-0.133370,-0.064430,360.330084,4.000000
-2918.952876,-0.120372,14.546100,0.266900,0.087330,-0.188350,-0.101020,364.128634,6.000000
-3278.067420,-0.167173,3.506600,-0.674840,0.139930,-0.293460,-0.153530,424.357360,8.000000
-3828.129144,-0.135827,0.006500,0.404590,0.059560,-0.146560,-0.087000,420.087463,6.000000
-4239.904478,-0.126971,0.318800,-0.908170,0.028860,-0.163560,-0.134700,354.398830,6.000000
-3014.026357,-0.190318,6.564300,0.493790,0.060150,-0.117470,-0.057320,468.655918,4.000000
-6150.189909,-0.206999,3.822600,0.169770,0.104290,-0.203980,-0.099690,641.960188,6.000000
-3230.597469,-0.218994,5.045000,0.184250,0.074210,-0.146050,-0.071840,537.008664,3.000000
-2918.219308,-0.183125,2.612800,0.405490,0.057900,-0.126470,-0.068570,447.298609,6.000000
-4253.828776,-0.224345,1.825500,-0.762110,0.151960,-0.304770,-0.152810,563.126628,6.000000
-1841.322547,-0.043961,3.070500,-0.562800,0.160810,-0.204490,-0.043680,144.675322,8.000000
-2381.728338,-0.095750,3.312800,-0.469520,0.145320,-0.163290,-0.017970,255.296448,8.000000
-2947.666650,-0.135251,2.687300,-0.701090,0.122590,-0.151380,-0.028790,343.987680,8.000000
-4217.454096,-0.274483,7.731500,-0.704540,0.089820,-0.169570,-0.079750,581.362616,5.000000
-3257.903924,-0.156871,0.631400,-0.710410,0.120860,-0.301780,-0.180920,375.995675,6.000000
-2351.681014,-0.070135,1.252700,-0.712500,0.102070,-0.180730,-0.078660,244.904394,7.000000
-4996.446751,-0.073037,7.496900,-1.012250,0.143610,-0.196710,-0.053100,226.130861,6.000000
-2570.501489,-0.151662,4.991300,0.732800,0.110850,-0.131560,-0.020710,339.751726,6.000000
-3127.409461,-0.135020,2.600200,0.805150,0.051450,-0.170560,-0.119110,385.962043,3.000000
-3112.678488,-0.075563,1.867700,0.076240,0.071870,-0.198150,-0.126280,254.278309,5.000000
-3334.540229,-0.148249,8.772200,-0.874050,0.150860,-0.313090,-0.162230,396.128317,8.000000
-4555.020540,-0.264073,0.029300,-0.144640,0.079760,-0.153790,-0.074030,686.473703,6.000000
-3406.953906,-0.205047,6.132700,0.595360,0.036110,-0.133170,-0.097060,482.295121,3.000000
-3682.958960,-0.105747,8.072700,-0.629930,0.121820,-0.165940,-0.044120,294.239533,6.000000
-2833.983880,-0.096085,3.287200,-0.859360,0.137060,-0.195540,-0.058480,289.952565,7.000000
-3652.315681,-0.141306,0.602600,0.339380,0.058610,-0.149810,-0.091200,415.039265,6.000000
-2842.064987,-0.089569,3.640300,-0.571650,0.111550,-0.218530,-0.106980,259.205358,6.000000
-4523.471217,-0.374640,6.782100,0.672680,0.049620,-0.154200,-0.104580,829.677276,3.000000
-2919.460743,-0.098397,5.073700,0.647240,0.063140,-0.167310,-0.104170,227.806295,4.000000
-7436.386581,-0.087475,9.160300,0.175530,0.048920,-0.154690,-0.105770,270.859699,6.000000
-4305.665158,-0.229549,3.127100,-0.537230,0.139200,-0.288890,-0.149690,573.451806,8.000000
-5571.122642,-0.141662,9.122000,0.747590,0.066600,-0.144440,-0.077840,381.259265,4.000000
-3010.683714,-0.089476,4.800700,-0.756080,0.151100,-0.215820,-0.064720,276.635676,8.000000
-2527.111751,-0.111308,8.338200,-1.054820,0.139580,-0.135440,0.004140,287.297047,5.000000
-3219.414573,-0.126682,15.986500,0.444290,0.073250,-0.161710,-0.088460,339.841059,6.000000
-3778.009540,-0.177682,2.270300,-1.554300,0.109580,-0.185830,-0.076250,405.748948,5.000000
-3423.787402,-0.121278,0.484300,0.328800,0.059590,-0.147130,-0.087540,358.031417,6.000000
-2928.733215,-0.128950,5.602700,0.463160,0.099400,-0.261780,-0.162380,315.598633,6.000000
-3099.473499,-0.150813,6.747800,-0.660610,0.094110,-0.172260,-0.078150,372.495302,5.000000
-3133.883789,-0.152498,5.289900,0.884690,0.075940,-0.148850,-0.072910,426.165778,6.000000
-3164.359824,-0.108770,11.993900,0.230060,0.060190,-0.161440,-0.101250,323.774270,6.000000
-3650.403463,-0.159044,2.596700,-1.040380,0.159710,-0.223570,-0.063860,447.438499,7.000000
-3916.427566,-0.154476,5.130500,-1.241630,0.144480,-0.313040,-0.168560,440.825144,6.000000
-3383.820581,-0.147520,5.444200,0.336230,0.081900,-0.188100,-0.106200,367.510425,4.000000
-3327.289165,-0.193968,0.161400,0.772110,0.116910,-0.149350,-0.032440,485.886602,6.000000
-2451.161002,-0.097521,4.435800,-0.567450,0.135000,-0.336920,-0.201920,288.509216,8.000000
-7753.863140,-0.146336,4.015200,0.335720,0.087710,-0.183640,-0.095930,400.947937,4.000000
-2830.837120,-0.100991,8.180300,-0.632950,0.114140,-0.185550,-0.071410,280.946735,5.000000
-2973.174425,-0.173002,4.070600,-0.166580,0.073500,-0.155260,-0.081760,426.761081,5.000000
-2664.062295,-0.092978,6.360500,0.471600,0.093480,-0.180380,-0.086900,283.293380,6.000000
-4289.144726,-0.353195,0.006500,0.849100,0.123890,-0.169470,-0.045580,760.507668,6.000000
-2949.272769,-0.098513,1.990200,-1.771790,0.142230,-0.137820,0.004410,242.606942,5.000000
-2693.415029,-0.072108,0.020700,0.792190,0.084890,-0.234390,-0.149500,264.695062,6.000000
-10293.774552,-0.421306,0.007400,0.256230,0.085990,-0.146110,-0.060120,1081.204921,6.000000
-3481.656715,-0.143509,2.877000,-0.442060,0.124970,-0.160940,-0.035970,351.973762,6.000000
-3040.455358,-0.113095,4.864300,0.151190,0.089920,-0.181660,-0.091740,312.314990,6.000000
-3557.356171,-0.086894,10.981600,-0.301690,0.088710,-0.139240,-0.050530,237.960222,6.000000
-2566.132139,-0.116397,6.436700,0.007090,0.070680,-0.179000,-0.108320,314.085354,4.000000
-2163.469300,-0.062644,2.072200,-0.911100,0.130510,-0.187430,-0.056920,210.988450,7.000000
-2617.081145,-0.147986,3.027700,0.365640,0.074830,-0.118400,-0.043570,383.477976,7.000000
-3506.317725,-0.130919,9.388900,0.757990,0.056570,-0.164280,-0.107710,377.986605,5.000000
-3247.439993,-0.129489,5.007000,-1.193280,0.006530,-0.163150,-0.156620,372.166113,6.000000
-2744.606423,-0.100649,5.170100,0.414180,0.081690,-0.167400,-0.085710,337.453476,6.000000
-3214.510155,-0.213851,0.051600,0.322790,0.019560,-0.094210,-0.074650,516.780387,6.000000
-4520.888976,-0.269247,1.571100,-0.674890,0.111320,-0.152800,-0.041480,668.642764,8.000000
-4750.851267,-0.317079,5.342600,0.710240,0.039160,-0.148880,-0.109720,693.780142,3.000000
-3722.015474,-0.134516,3.079300,-1.187980,0.087460,-0.142290,-0.054830,363.251924,6.000000
-4477.066456,-0.243554,1.936800,0.311120,0.082310,-0.147830,-0.065520,649.727477,4.000000
-2595.530920,-0.085363,0.001000,0.789670,0.078920,-0.172300,-0.093380,265.479096,6.000000
-4113.129530,-0.259614,4.749700,-0.895760,0.103520,-0.292930,-0.189410,533.171742,5.000000
-3693.678215,-0.242951,4.881900,-0.373930,0.087020,-0.158470,-0.071450,557.067251,5.000000
-3125.284223,-0.130017,14.170300,0.505350,0.090560,-0.159320,-0.068760,352.572633,6.000000
-3419.802464,-0.212749,0.000900,0.175150,0.082220,-0.170020,-0.087800,533.401380,6.000000
-3869.991117,-0.201936,2.991100,-0.906380,0.147150,-0.296940,-0.149790,481.174181,8.000000
-3249.908905,-0.135383,5.241800,-0.824030,0.126520,-0.174310,-0.047790,371.663796,4.000000
-2717.619572,-0.102709,6.688200,0.287320,0.104410,-0.270510,-0.166100,263.258318,6.000000
-2535.672715,-0.096636,3.083700,0.922610,0.082550,-0.139800,-0.057250,300.738967,4.000000
-3220.278292,-0.188248,2.030500,0.752750,0.117920,-0.148860,-0.030940,469.631902,6.000000
-3936.357751,-0.237806,0.148100,-1.701960,0.176830,-0.180370,-0.003540,582.775161,5.000000
-3946.190768,-0.208196,2.922300,-0.943920,0.148670,-0.298860,-0.150190,493.988488,8.000000
-2482.183021,-0.075460,5.409700,-0.764510,0.083000,-0.175800,-0.092800,249.207339,5.000000
-3215.699500,-0.113185,2.078200,-1.253900,0.155840,-0.138650,0.017190,288.480357,6.000000
-3223.497856,-0.117262,11.104200,-0.633060,0.103480,-0.178070,-0.074590,327.546078,6.000000
-2726.919056,-0.089872,6.181800,0.638420,0.072370,-0.178020,-0.105650,289.221248,6.000000
-4094.508619,-0.248967,1.394900,-1.827370,0.142410,-0.178220,-0.035810,538.133525,6.000000
-4049.645393,-0.194538,6.495000,0.416750,0.078800,-0.166630,-0.087830,533.167370,6.000000
-3894.844422,-0.149628,5.358700,-0.258720,0.086930,-0.162200,-0.075270,346.037186,5.000000
-2327.750380,-0.042945,6.610400,-0.512670,0.147350,-0.232490,-0.085140,157.647586,8.000000
-4119.846996,-0.188820,3.969400,-1.443220,0.104640,-0.140690,-0.036050,466.210253,6.000000
-4274.971417,-0.255316,0.647900,0.879250,0.072630,-0.141520,-0.068890,609.444312,4.000000
-3348.363932,-0.152002,0.000600,0.241170,0.078940,-0.164840,-0.085900,468.169194,6.000000
-2902.557001,-0.125376,1.085900,0.349570,0.077150,-0.154810,-0.077660,341.277352,5.000000
-3511.437552,-0.191058,1.064500,-0.754510,0.150120,-0.302380,-0.152260,484.645322,8.000000
-4421.570987,-0.214718,4.745500,-0.466090,0.103700,-0.151910,-0.048210,532.523896,8.000000
-3392.770972,-0.168605,2.002800,0.418410,0.045720,-0.119630,-0.073910,431.571879,4.000000
-26239.856342,-0.292977,0.071900,0.481650,0.073440,-0.198370,-0.124930,783.122150,6.000000
-3240.673809,-0.132176,5.959600,-1.910340,0.160410,-0.214170,-0.053760,397.702109,6.000000
-3993.408333,-0.259250,1.656800,-0.650210,0.100990,-0.202180,-0.101190,616.462309,7.000000
-2723.311099,-0.141770,6.027900,-0.002740,0.072470,-0.180600,-0.108130,360.813509,4.000000
-2906.105259,-0.113483,3.331100,0.253620,0.012840,-0.330500,-0.317660,328.677284,6.000000
-3255.768457,-0.199266,6.097400,0.531430,0.089920,-0.130520,-0.040600,466.969288,4.000000
-4887.260404,-0.312874,2.052100,-0.688260,0.087940,-0.165170,-0.077230,707.505956,5.000000
-2990.273672,-0.138618,2.800700,-0.536350,0.112390,-0.164950,-0.052560,388.480446,8.000000
-2896.093890,-0.109427,2.399600,-0.423260,0.109150,-0.331550,-0.222400,278.739919,8.000000
-4105.979758,-0.212425,5.704800,0.732900,0.079860,-0.155250,-0.075390,540.026071,5.000000
-3471.346895,-0.095641,2.523700,-1.415790,0.124040,-0.170650,-0.046610,270.793011,6.000000
-2826.330315,-0.098035,2.860300,-0.632290,0.107750,-0.176680,-0.068930,293.333370,8.000000
-2698.716057,-0.109439,2.784800,-1.236540,0.175910,-0.223540,-0.047630,297.411677,9.000000
-3890.013031,-0.269671,9.823400,1.065630,0.053820,-0.115060,-0.061240,611.951123,4.000000
-7969.737885,-0.132207,4.060800,-0.835150,0.135420,-0.169570,-0.034150,339.284706,6.000000
-3542.810539,-0.147439,5.309100,-1.191370,0.153950,-0.321040,-0.167090,352.497054,6.000000
-2488.285206,-0.067291,3.370500,0.108820,0.086650,-0.166150,-0.079500,223.810515,8.000000
-3002.502952,-0.183863,5.843500,0.723630,0.045990,-0.162090,-0.116100,433.496469,6.000000
-2085.096172,-0.056250,3.564700,-0.234980,0.122070,-0.358490,-0.236420,194.326721,8.000000
-3687.605526,-0.140867,5.945300,0.192340,0.076230,-0.171430,-0.095200,405.193490,5.000000
-2716.573095,-0.064426,3.739000,-0.717410,0.117150,-0.205380,-0.088230,235.236262,7.000000
-5042.424588,-0.130721,7.191700,0.469250,0.097500,-0.261880,-0.164380,321.924897,6.000000
-7499.712973,-0.082738,5.346000,0.117080,0.061060,-0.165260,-0.104200,248.937126,5.000000
-3381.477533,-0.235385,7.852100,0.896790,0.078750,-0.145640,-0.066890,571.092164,4.000000
-5136.441993,-0.111228,7.203100,0.410220,0.077500,-0.283510,-0.206010,307.903564,6.000000
-3558.606309,-0.098116,11.167800,0.220450,0.066170,-0.136070,-0.069900,273.622702,6.000000
-3542.956463,-0.204458,1.664900,-1.603550,0.134300,-0.193920,-0.059620,478.454113,5.000000
-3009.877483,-0.158215,0.652800,0.430430,0.049980,-0.295910,-0.245930,433.462203,5.000000
-3738.934890,-0.094104,1.734000,0.363990,0.038460,-0.103870,-0.065410,313.413706,4.000000
-5029.010456,-0.287643,7.461400,0.435730,0.065650,-0.175420,-0.109770,673.943297,5.000000
-2500.033198,-0.095186,1.654100,-0.724590,0.153570,-0.201330,-0.047760,271.872391,8.000000
-2886.450533,-0.087610,5.389700,-0.936930,0.137520,-0.206770,-0.069250,272.183488,7.000000
-2978.385036,-0.093941,4.850700,-0.474230,0.115230,-0.207400,-0.092170,304.037577,8.000000
-2870.453782,-0.123328,4.933100,-1.581750,0.150840,-0.202770,-0.051930,315.253127,5.000000
-1894.184100,-0.039285,3.440200,-0.828560,0.139110,-0.184190,-0.045080,146.093881,7.000000
-3854.072479,-0.239208,4.497200,0.215290,0.081190,-0.144470,-0.063280,500.840282,4.000000
-3103.422236,-0.234238,2.748100,0.917550,0.046890,-0.148710,-0.101820,516.180276,3.000000
-4726.240764,-0.207984,17.358700,0.945640,0.112410,-0.172150,-0.059740,514.711750,6.000000
-3738.958919,-0.249756,4.892200,0.646720,0.082720,-0.146380,-0.063660,651.929401,5.000000
-3153.897941,-0.212308,9.405200,0.751270,0.062520,-0.098030,-0.035510,512.197997,4.000000
-2417.480378,-0.080407,5.688200,-0.887050,0.157120,-0.352150,-0.195030,233.241025,8.000000
-3202.658472,-0.115261,2.683800,-0.501300,0.113180,-0.190360,-0.077180,325.045365,8.000000
-2746.168390,-0.124503,5.327000,0.283310,0.072250,-0.126300,-0.054050,329.399136,7.000000
-3314.353697,-0.121794,3.472000,-0.536950,0.146820,-0.300420,-0.153600,310.679907,8.000000
-7945.532619,-0.154088,10.452500,0.688470,0.069480,-0.036150,0.033330,455.883553,4.000000
-3035.497810,-0.147814,0.970100,-0.855180,0.117340,-0.151560,-0.034220,367.009442,5.000000
-3076.391236,-0.129111,5.151400,-0.993710,0.148450,-0.190640,-0.042190,345.995007,7.000000
-2746.654550,-0.093114,6.048100,0.671670,0.096560,-0.156880,-0.060320,294.577398,5.000000
-3391.096533,-0.234964,3.515700,0.388680,0.063050,-0.267910,-0.204860,520.862780,5.000000
-3014.566364,-0.106228,8.549500,-1.286590,0.146120,-0.173550,-0.027430,269.022964,5.000000
-2915.180383,-0.110207,8.264600,0.698170,0.077190,-0.133900,-0.056710,353.609229,4.000000
-5255.237902,-0.214204,3.126300,-1.022810,0.143340,-0.146810,-0.003470,526.143365,6.000000
